compound_id,SMILES
CHEMBL2398678,ClC1=CC=C(NC(=O)C2CCCN(C2)C(=O)C3=CC=CC(=C3)C4=CC=CO4)C=C1
ZINC43152787,O=C(CC1=CC=C(C=N1)C2=CC=C(OCCN3CCOCC3)C=C2)NCC4=CC=CC=C4
CHEMBL571546,O=C(CC1=CC=C(C=N1)C2=CC=C(OCCN3CCOCC3)C=C2)NCC4=CC=CC=C4
ZINC198362743,CN(C1CC[S+]([O-])(=O)CC1)C(=O)CNC(=O)\C=C\C2=CC(=CC=C2)Cl
CHEMBL351706,[O-][S+](=O)(N1CC2=CC(=CC=C2N(C[C@H]1CC3=CC=CC=C3)CC4=CN=C[NH]4)C#N)C5=CC=CS5
ZINC3925649,[O-][S+](=O)(N1CC2=CC(=CC=C2N(C[C@H]1CC3=CC=CC=C3)CC4=CN=C[NH]4)C#N)C5=CC=CS5
CHEMBL2110900,CN(C)[C@@H](CCOc2cccc1ccccc12)c3ccccc3
ZINC1482019,CN(C)[C@@H](CCOc2cccc1ccccc12)c3ccccc3
CHEMBL1697771,Clc1ccc(cc1)C(=O)NC(CC3=CC(=O)Nc2ccccc23)C(=O)O
ZINC52716421,FC(F)(F)C1=CC(=CC=C1)N2CCN(CC2)CCN3C(=O)NC4=CC=CC=C34
CHEMBL231068,FC(F)(F)C1=CC(=CC=C1)N2CCN(CC2)CCN3C(=O)NC4=CC=CC=C34
24384819,O=C(CCc1nnc2n(Cc3ccccc3Cl)c(=O)c3ccccc3n12)N1CCN(c2cccc(C(F)(F)F)c2)CC1
CHEMBL1450144,COC1=C(C=CC(=C1)SC)C(=O)N2CCC(CC2)CC3=CC=CC=C3
ZINC865051,COC1=C(C=CC(=C1)SC)C(=O)N2CCC(CC2)CC3=CC=CC=C3
ZINC57316928,COC1=CC=C(C=C1CN2CCN(CC2)C3=CC=CC=C3F)[C@@H]4N[C@@H](CC5=C4[NH]C6=C5C=CC=C6)C(O)=O
CHEMBL3827954,COC1=C(OC)C(=CC=C1)C(=O)N2CCN(CC2)C(=O)COC3=CC(=CC=C3)C
ZINC779542,COC1=C(OC)C(=CC=C1)C(=O)N2CCN(CC2)C(=O)COC3=CC(=CC=C3)C
CHEMBL2440869,COC1=CC=CC=C1OCCN2CC(COC3=CC=CC4=C3C5=C([NH]4)C=CC=C5)OCC2=O
CHEMBL1222067,COC1=CC=C(C=C1CN2CCN(CC2)C3=CC=CC=C3F)[C@@H]4N[C@@H](CC5=C4[NH]C6=C5C=CC=C6)C(O)=O
CHEMBL606201,[O-][N+](=O)C1=CC=C(OC(=O)N2CCN(CC2)CC3=CC=CC(=C3)OC4=CC=CC=C4)C=C1
4204459,O=C(N1CCN(Cc2ccc3OCOc3c2)CC1)c1cc(cc(c1)C(=O)N1CCN(Cc2ccc3OCOc3c2)CC1)C(=O)N1CCN(Cc2ccc3OCOc3c2)CC1
ZINC5776576,FC(F)(F)C1=CC(=CC=C1)CN2C(=O)CSC3=CC=CC=C23
CHEMBL1089501,COC(=O)N(CC(O)=O)CC1=CC(=CC=C1)OCC2=C(C)OC(=N2)C3=CC=C(Cl)C=C3
ZINC2149,CN(C)CCN(Cc1ccsc1)c2ccccn2
CHEMBL2107485,CN(C)CCN(Cc1ccsc1)c2ccccn2
CHEMBL1200586,Cl.O=C(Nc1ccccc1C)C(C)NCCC
CHEMBL1194,CCCNC(C)C(=O)NC1=C(C)C=CC=C1
Z3465495034,Cn1c(=O)nc(SCc2cc(Cl)cc3c2OCC3)[nH]c1=O
ZINC38653506,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)C(=O)C=O
CHEMBL64925,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1)C=O
ZINC13476439,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1)C=O
CHEMBL210618,CCOC1=NC(=CC(=C1C#N)N)NC(=O)CC2=CC(=CC=C2OC)OC
ZINC14959960,CCOC1=NC(=CC(=C1C#N)N)NC(=O)CC2=CC(=CC=C2OC)OC
Z19863544,COc1ccc(cc1)-n1c(SCC(=O)NCc2ccc(OC)c(OC)c2)nnc1-c1ccccc1
ZINC226098299,[F]C1=CC=C(C=C1)C2=C([NH]C(=N2)C3=C([F])C=CC=C3[F])C4=CC=NC=C4
CHEMBL4303658,[F]C1=CC=C(C=C1)C2=C([NH]C(=N2)C3=C([F])C=CC=C3[F])C4=CC=NC=C4
ZINC226098311,[F]C1=CC=C(C=C1)C2=C([NH]C(=N2)C3=C([F])C=CC=C3)C4=CC=NC=C4
CHEMBL45245,O=C1NC2=C(C=CC=C2)C3=C1C=CC=C3
ZINC8580818,O=C1NC2=C(C=CC=C2)C3=C1C=CC=C3
ZINC3780965,CCCCCCN(CCCCCC)C(=O)CC1=C([NH]C2=C1C=CC=C2)C3=CC=C(F)C=C3
CHEMBL120735,CCN(CCNC(=O)NC1=CC=CC=C1Br)C2=CC=CC(=C2)C
ZINC1553653,CCN(CCNC(=O)NC1=CC=CC=C1Br)C2=CC=CC(=C2)C
Z17969564,COc1ccc(C)cc1NC(=O)C(Sc1nc2ccccc2c(=O)n1CCCO)c1ccccc1
ZINC43207268,COC1=C(C=C(NC(=O)N2CCC3=C2C=CC4=C3C=CC=C4)C=C1)N5CCN(C)CC5
CHEMBL1742457,CN1\C=C(\OCC(O)CNC(C)(C)C)C2=C(C=CC=C2)C1=O
CHEMBL216504,[O-][S](=O)(=O)C1=CC(=C2C(=CC=C(C2=C1)[S]([O-])(=O)=O)NC(=O)C3=CC=CC(=C3)NC(=O)NC4=CC=CC(=C4)C(=O)NC5=CC=C(C6=CC(=CC(=C56)[S]([O-])(=O)=O)[S]([O-])(=O)=O)[S]([O-])(=O)=O)[S]([O-])(=O)=O
ZINC27048,CCOC(=O)C1=C(C)[N](N=C1C)C2=CC(=CC=C2)[N+]([O-])=O
ZINC1753799,COC1=C(Cl)C=C(NC(=O)NC2=NOC(=C2)C)C(=C1)OC
CHEMBL257591,COC1=C(Cl)C=C(NC(=O)NC2=NOC(=C2)C)C(=C1)OC
CHEMBL1289494,COC1=C(OC)C=C2C(OC3=CC=C(NC(=O)NC4=NOC(C)=C4)C(Cl)=C3)=CC=NC2=C1
16016872,CCn1cc(C(=O)NCc2ccc3c(c2)OCO3)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21
CHEMBL2103851,S=C(NCC1=CC2=C(OCO2)C=C1)N3CCN(CC3)C4=NC=NC5=C4OC6=C5C=CC=C6
ZINC169341491,COC1=CC2=NC3=C(C=C2C=C1)C(=N[N]3C)NC(=O)C4=CC=CO4
CHEMBL3183359,COC1=CC2=NC3=C(C=C2C=C1)C(=N[N]3C)NC(=O)C4=CC=CO4
ZINC100551182,CCCCCCN1C(=O)C(=C(/O)C2=CC=CC=C12)/C(=O)NC3=CC=C(C=C3)C(=O)OCCC
CHEMBL3947608,CCCCCCN1C(=O)C(=C(/O)C2=CC=CC=C12)/C(=O)NC3=CC=C(C=C3)C(=O)OCCC
CHEMBL2106245,O=C(CN1CCCCC1)Nc2ccc(cc2)C(=O)OCC
CHEMBL1908396,COC1=CC(=CC=C1NC(=O)NC(C)C2=NC=CS2)OC3=CC=NC4=CC(=C(OC)C=C34)OC
ZINC164392,O[C@@H](C(=O)O)c1ccccc1
CHEMBL292411,O[C@@H](C(=O)O)c1ccccc1
CHEMBL3358015,OC(CNCCC1=C[NH]C2=CC=CC=C12)C[N]3C4=CC=CC=C4C5=C3C=CC=C5
CHEMBL2095212,NC1=NC(=CS1)CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2
ZINC100004227,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
ZINC100004242,CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
CHEMBL2107720,CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
ZINC18067894,CC(=O)C1=CC=C(C=C1)[S+]([O-])(=O)NC(=O)NC2CCCCC2
CHEMBL1589,CC(=O)C1=CC=C(C=C1)[S+]([O-])(=O)NC(=O)NC2CCCCC2
CHEMBL2104464,O=C(O)C(C)c2ccc(c1ccccc12)C3CCCCC3
CHEMBL1200461,Cl.COc1ccc(cc1C(O)CNC(=O)CN)OC
ZINC201766361,CCOC(=O)C1=C(C)N=C(NC(=O)[C@H](C(C)C)N2C(=O)NC3=CC=CC=C3C2=O)S1
Z225116250,O=C(Cc1csc(NC(=O)c2ccccc2)n1)NCc1ccc(CN2CCCCC2)cc1
ZINC595364,CCN(CC)C(=O)CC1=CSC(=N1)N[S+]([O-])(=O)C2=C(C)C(=CC=C2)Cl
ZINC1842639,CCCOC1=CC=C2N=C(NC(=O)OC)SC2=C1
CHEMBL1371412,CCCOC1=CC=C2N=C(NC(=O)OC)SC2=C1
ZINC22443609,C1CNCCNCCCN(CCNC1)CC2=CC=C(CN3CCCNCCNCCCNCC3)C=C2
CHEMBL18442,C1CNCCNCCCN(CCNC1)CC2=CC=C(CN3CCCNCCNCCCNCC3)C=C2
ZINC141742530,OC1=C(C2=CC=C(CN3CCOCC3)C=N2)C4=CC(=CC=C4[NH]1)C#N
CHEMBL396298,COC1=C2NC3=C(C=CC=C3C(=O)NC4=CC=C(CCN5CCC6=C(C5)C=C(OC)C(=C6)OC)C=C4)C(=O)C2=CC=C1
ZINC3915436,COC1=C2NC3=C(C=CC=C3C(=O)NC4=CC=C(CCN5CCC6=C(C5)C=C(OC)C(=C6)OC)C=C4)C(=O)C2=CC=C1
Z131220492,CCN(CC)S(=O)(=O)c1ccc(N2CCCCC2)c(NC(=O)Cn2nnc3ccccc3c2=O)c1
Z51731850,CCN(CC)S(=O)(=O)c1ccc(cc1)N1CC(CC1=O)C(=O)Nc1ccccc1N1CCCCC1
CHEMBL1498001,C[S+]([O-])(=O)N(CC(O)C[N]1C2=CC=CC=C2C3=CC=CC=C13)CC4=CC=CO4
Z26184191,CCCCn1c2ncn(Cc3ccco3)c2c(=O)n(CC(=O)Nc2cc(C)cc(C)c2)c1=O
ZINC9831459,ClC1=CC=C(CN2C(=O)C3=CC=CC=C3[N]4C(=NN=C24)CCC(=O)NCCC/5=C/CCCC5)C=C1
20620299,CCOCCCNC(=O)c1cn(Cc2ccccc2OC)cc(C(=O)NCCC2=CCCCC2)c1=O
ZINC34375693,CC1=CC(=C2C=CC=CC2=N1)NC(=O)NCCN3CCC(O)(CC3)CC4=CC=CC=C4
ZINC95616571,C[C@]12[C@@H]\3C[C@@H](\C=C3)[C@H]1C(=O)N(C2=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6
ZINC101773780,CN[S+]([O-])(=O)C1=C(NC2=C(Br)C=NC(=N2)NC3=C(OC)C=C(C=C3)N4CCN(C)CC4)C=CC=C1
ZINC103691283,COC1=C(NC2=NC(=C3N=C[NH]C3=N2)NC4=C(C=CC=C4)[S+]([O-])(=O)C(C)C)C=CC(=C1)N5CCC(O)CC5
CHEMBL225284,CSC1=C(C=CC=C1)N2CCN(CCCCCC(=O)NC3CCCC4=CC=CC=C34)CC2
CHEMBL1326499,CCC1=C(OC[C@@H](O)CN[C@H]2CCCC3=C2C=CC=C3)C=CC=C1
ZINC3812136,CCC1=C(OC[C@@H](O)CN[C@H]2CCCC3=C2C=CC=C3)C=CC=C1
ZINC1489430,COC1=C(OC)C=C2C(=CC=NC2=C1)OC3=CC=C(NC(=O)NC4=NOC(=C4)C)C(=C3)Cl
ZINC35804,NS(=O)(=O)c2cc(c(NCc1ccco1)cc2Cl)C(=O)O
CHEMBL35,NS(=O)(=O)c2cc(c(NCc1ccco1)cc2Cl)C(=O)O
ZINC207660265,O=C(NCC1=CC=CC=N1)NC2=NN=C(O2)C3=CC=CO3
CHEMBL4164286,O=C(NCC1=CC=CC=N1)NC2=NN=C(O2)C3=CC=CO3
Z115131586,Cc1noc(C)c1COc1ccc(CC(=O)Nc2c(oc3ccccc23)C(=O)N2CCOCC2)cc1
Z17105026,Cc1noc(C)c1COc1ccccc1C(=O)OCC(=O)Nc1c(C)nn(c1C)-c1ccc(C)cc1
CHEMBL567303,CC1=CC(=C2C=CC=CC2=N1)NC(=O)NCCN3CCC(O)(CC3)CC4=CC=CC=C4
CHEMBL259067,CCOC(=O)C(C)OC1=C2C=CN(CC(=O)NC3=CC=C4OCCOC4=C3)C(=O)C2=CC=C1
CHEMBL259067,CCOC(=O)C(C)OC1=CC=CC2=C1\C=C/N(CC(=O)NC3=CC=C4OCCOC4=C3)C2=O
ZINC43277624,COC(=O)C1=C(C=CS1)[S+]([O-])(=O)NC2=C(OC)C=C(NC3=CC=CC=C3)C=C2
CHEMBL592652,COC(=O)C1=C(C=CS1)[S+]([O-])(=O)NC2=C(OC)C=C(NC3=CC=CC=C3)C=C2
CHEMBL1200819,Cl.O=C(Nc1c(scc1C)C(=O)OC)C(C)NCCC
ZINC12370057,OC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)[N]1C3=CC4=C(OCCO4)C=C3
CHEMBL508280,OC1=NN=C(SC2=NC=C(S2)[N+]([O-])=O)[N]1C3=CC4=C(OCCO4)C=C3
ZINC3818778,COC1=CC=C(CNC(=O)NC2=NC=C(S2)[N+]([O-])=O)C=C1
ZINC6718813,CC1=CC=C(F)C(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
CHEMBL223360,CC1=CC=C(F)C(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
ZINC39187976,CC(C)(C)N[S+]([O-])(=O)C1=CC=C(C=C1)C2=CC=C3[NH]N=C(N)C3=C2
30536096,COc1ccc(Oc2c(CN(Cc3ccco3)C(=O)c3ccc(OC)cc3)c(C)nn2-c2ccccc2)cc1
ZINC1587,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
CHEMBL1201168,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
CHEMBL1034,[Na+].Clc2cccc(Cl)c2Nc1ccccc1CC([O-])=O
43679490,CC(C)CCCC(C)n1c(SCC(=O)Nc2ccc(cc2)C(N)=O)nnc1-c1cccc(c1)S(=O)(=O)Nc1ccccc1Cl
ZINC66251730,CC1=C(Cl)C=C(NC2=NN=C(O2)C3=CC=C(C=C3)[N+]([O-])=O)C=C1
CHEMBL1630452,CC1=C(Cl)C=C(NC2=NN=C(O2)C3=CC=C(C=C3)[N+]([O-])=O)C=C1
43952965,CCN(CC)c1ccc(-c2nnc(SCC(=O)NC3CC[NH+](Cc4ccccc4)CC3)o2)cc1
CHEMBL9514,COC(=O)NC1=NC2=C([NH]1)C=CC(=C2)C(=O)C3=CC=CS3
ZINC56509,COC(=O)NC1=NC2=C([NH]1)C=CC(=C2)C(=O)C3=CC=CS3
CHEMBL956,O=C(c1ccc(cc1)C(C)C(=O)O)c2cccs2
ZINC34046932,FC(F)(F)C1=CC=CC(=C1)NC(=O)NC2=C(C=C(Br)C=C2)C3=NN=N[NH]3
25545621,CCCN(CC(=O)N(Cc1ccccc1)C1CCN(C(=O)c2cccs2)CC1)S(=O)(=O)c1ccccc1
ZINC13986811,NC1=C(NC(=O)C2=CC=C(CNC3=NC(=CC=N3)C4=CC=CN=C4)C=C2)C=CC=C1
ZINC87608303,N#CC1=CC=C2N=CN=C(NCCC3=CC=CC=C3)C2=C1
CHEMBL4226806,N#CC1=CC=C2N=CN=C(NCCC3=CC=CC=C3)C2=C1
CHEMBL47529,CC1=C(CC#N)[N]2C=CC=C(OCC3=CC=CC=C3)C2=N1
24346622,CCOC(=O)c1ccc(NC(=O)CC2C(=O)N(c3ccc(C(=O)OCC)cc3)C(=S)N2CCC[NH+]2CC[NH+](CC)CC2)cc1
ZINC137087,C1CN(CCO1)C2=NC(=CS2)C3=CC=CC=C3
CHEMBL1623389,C1CN(CCO1)C2=NC(=CS2)C3=CC=CC=C3
ZINC4107278,O=C(NC1=NN=C(O1)C2=CC=CO2)C3=CC(=NC4=CC=CC=C34)C5=CC=CC=C5
CHEMBL388590,Brc1cc(cc(Br)c1O)C(=O)c2c3ccccc3oc2CC
ZINC608205,Brc1cc(cc(Br)c1O)C(=O)c2c3ccccc3oc2CC
ZINC72190123,C[C@H](NCC1=CC=C(OCC2=C(F)C=CC=C2)C=C1)C(N)=O
ZINC44460341,COC(=O)N(CC(O)=O)CC1=CC(=CC=C1)OCC2=C(C)OC(=N2)C3=CC=C(Cl)C=C3
ZINC4594,CC(C)(OCC1=N[N](CC2=CC=CC=C2)C3=C1C=CC=C3)C(O)=O
CHEMBL2107549,CC(C)(OCC1=N[N](CC2=CC=CC=C2)C3=C1C=CC=C3)C(O)=O
ZINC6856,ClC1=CC=C(C=C1)N2CC(=N/C2=O)\N3CCOCC3
CHEMBL2179983,CCOC(=O)C1=CC=CC(=C1)CNC2=CC=C(C=C2)N(C)C(=O)NC3=CC=CC=C3
Z16927049,COc1ccc(CCC(=O)Nc2ccccc2C(=O)OCC(=O)Nc2cccc3nsnc23)cc1
CHEMBL188166,CC(=O)N[C@H](CC1=C[NH]C2=C1C=CC=C2)C(=O)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
ZINC598586,CC(=O)N[C@@H](CC1=C[NH]C2=C1C=CC=C2)C(=O)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
CHEMBL1949980,CC(C)C1=CC=C(NC(=O)C(N(C)C(=O)CC2=C[NH]C3=C2C=CC=C3)C4=CC=CC=C4)C=C1
ZINC901254,CC1=CC=C(C=C1)[S+]([O-])(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl
CHEMBL60718,CC1=CC=C(C=C1)[S+]([O-])(=O)N[C@@H](CC2=CC=CC=C2)C(=O)CCl
CHEMBL458997,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=CC=C(C=C3OC)N4CCOCC4
Z95983581,COc1ccc(cc1OC)-c1nn(Cc2ccccc2)cc1C(=O)Nc1cccc(c1)N1CCCC1=O
ZINC11677837,COC1=CC=C(C=C1)[N]2N=C(C(N)=O)C3=C2C(=O)N(CC3)C4=CC=C(C=C4)N5CCCCC5=O
CHEMBL231779,COC1=CC=C(C=C1)[N]2N=C(C(N)=O)C3=C2C(=O)N(CC3)C4=CC=C(C=C4)N5CCCCC5=O
CHEMBL296335,COC1=CC=C(C=C1)N2\N=C3/C(=C\NC4=C3C=CC=C4)C2=O
ZINC101168346,COC1=CC=C(C=C1)N2\N=C3/C(=C\NC4=C3C=CC=C4)C2=O
ZINC83315,N[C@@H](CC1=C[NH]C2=C1C=CC=C2)C(O)=O
CHEMBL54976,N[C@@H](CC1=C[NH]C2=C1C=CC=C2)C(O)=O
Z920743926,O=C(CS(=O)(=O)Nc1ccc(cc1)N1CCCCC1)NCc1ccc(CN2CCCCCC2)cc1
Z112980682,CC(Sc1nnc(CN2CCCCC2)n1-c1ccccc1)C(=O)N1CCN(CC1)c1ccccc1
CHEMBL1800955,COC(=O)N1CCN(CC1)CC2=CC=CC(=C2F)NC(=O)NC3=CN=C(C)C=C3
CHEMBL894,CC(NC(C)(C)C)C(=O)C1=CC=CC(=C1)Cl
ZINC72317473,COC1=C(C=NC=C1)C(=O)NC(=O)NC2=CC=C(C3=CC=CC=C3)C(=C2)C(F)(F)F
ZINC95930187,CC1=NC=CC(=C1)C2=NC=C(CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4)C=C2C
CHEMBL3188386,CC1=NC=CC(=C1)C2=NC=C(CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4)C=C2C
Z1497248312,CCOC(=O)c1cn[nH]c1S(=O)(=O)NCCNc1ncc(Cl)cc1Cl
ZINC57494,O=S(=O)(Nc1nc(C)cc(C)n1)c2ccc(N)cc2
CHEMBL446,O=S(=O)(Nc1nc(C)cc(C)n1)c2ccc(N)cc2
CHEMBL2052019,CCN(C1=CC=CC=C1)C2=CC(=[N+](C)C(=N2)C)NC
ZINC57412,Cc1cc(nc(n1)n2nc(C)cc2OC)OC
CHEMBL1411693,Cc1cc(nc(n1)n2nc(C)cc2OC)OC
ZINC42475,COC1=CC=C(C=C1)C=C(C#N)C#N
CHEMBL1256817,Cl.Clc1ccc(cc1)Cn3c4ccccc4nc3CN2CCCC2
CHEMBL1407943,ClC1=CC=C(C[N]2C(=NC3=C2C=CC=C3)CN4CCCC4)C=C1
ZINC57260,ClC1=CC=C(C[N]2C(=NC3=C2C=CC=C3)CN4CCCC4)C=C1
CHEMBL34234,CCO[P](=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=C(Br)C=C2)C#N)OCC
ZINC1552570,CCO[P](=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=C(Br)C=C2)C#N)OCC
ZINC37868487,CC(/O)=C(C#N)/C(=O)NC1=C(Br)C=CC(=C1)Br
ZINC34042470,COC1=CC=C(C=C1)C/2=C/C3=C(C(=O)N2C)C(=NO3)C4=CC=NC=C4
CHEMBL593489,COC1=CC=C(C=C1)C/2=C/C3=C(C(=O)N2C)C(=NO3)C4=CC=NC=C4
ZINC68107504,COC1=CC=C(C=C1)C2=C([N](CC3=CC=C(C=C3)C(N)=O)C(=N2)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=CC=C(OC)C=C5
CHEMBL408867,COC1=C(OC)C=C(CCN2CCN(CCCC3=CC=CC=C3)CC2)C=C1
CHEMBL389433,ClC1=CC=CC(=C1)C([N]2C=CN=C2)C3=CC=C4N=C[NH]C4=C3
CHEMBL311228,CC(C)[N]1C=NC2=C1N=C(NCCO)N=C2NC3=CC=CC(=C3)Cl
ZINC2391782,CC(C)[N]1C=NC2=C1N=C(NCCO)N=C2NC3=CC=CC(=C3)Cl
Z3547622507,C[C@@H]1CCC[C@H](C2OCCO2)N1S(=O)(=O)c1ccc(C#N)nc1
49911202,N#Cc1ccc(cn1)N1CCCOCC1
ZINC169748244,OB1OCC2=CC(=CC=C12)OC3=CC=C(C=C3)C#N
CHEMBL1078685,[N]#[C]C1=NC=CC(=C1)C2=N[NH]C(=N2)C3=CC=NC=C3
ZINC13536586,[N]#[C]C1=NC=CC(=C1)C2=N[NH]C(=N2)C3=CC=NC=C3
ZINC2577904,ClC1=C2C=CC3=CC=CC=C3C2=CC=N1
CHEMBL488803,ClC1=CC(=C(OC2=CC=C(OC3=C(Cl)C=C(Cl)C=N3)C=C2)N=C1)Cl
ZINC1751810,ClC1=CC(=C(OC2=CC=C(OC3=C(Cl)C=C(Cl)C=N3)C=C2)N=C1)Cl
CHEMBL2164544,[F]C1=CC(=CC(=C1)C2=NC(=NO2)C3=NC=CC=C3)[C]#[N]
ZINC95554357,[F]C1=CC(=CC(=C1)C2=NC(=NO2)C3=NC=CC=C3)[C]#[N]
CHEMBL4303606,CC(C)(O)C1=C(F)C2=NC=C([N]2C=C1)C3=CC=C(F)C(=C3)C4=CC=C(F)C=C4C#N
CHEMBL4303622,NC1=NC(=C(SC#N)C=C1SC#N)N
ZINC100765996,BrC1=CC2=C(C=C1)\N=C(/CC(=O)N2)C3=CC=NC(=C3)C#N
CHEMBL108425,BrC1=CC=C(CN([N]2C=NN=C2)C3=CC=C(C=C3)C#N)C=C1
ZINC598425,BrC1=CC=C(CN([N]2C=NN=C2)C3=CC=C(C=C3)C#N)C=C1
